latitude,longitude,location_name,size_m2,price,bedrooms,bathrooms,property_type,condition,near_school,near_hospital,near_market,parking,security_rating,listing_type
9.628748,41.772826,Dire Dawa Railway Station,1,179.0,3,2,Apartment,good,0,1,0,0,1,rent
9.604227,41.858785,Addis Ketema,1,291.0,1,1,Apartment,good,1,1,0,1,4,rent
9.627463,41.773236,Dire Dawa Railway Station,1,229.0,4,2,Apartment,new,1,0,1,1,1,rent
9.593003,41.859492,Kezira,1,752.0,4,5,Villa,new,0,1,0,0,4,rent
9.599281,41.870577,Ashewa Downtown Market Dire Dawa,1,468.0,5,5,House,needs renovation,1,0,1,0,1,rent
9.590896,41.866738,Megala,1,727.0,6,2,House,good,1,0,0,1,2,rent
9.595741,41.877977,Legehare,1,602.0,6,4,Villa,needs renovation,1,0,0,0,2,rent
9.59647,41.879656,Legehare,1,203.0,1,3,Apartment,needs renovation,1,0,0,0,1,rent
9.614581,41.724776,Dire Dawa Industrial Park,1,213.0,6,2,Villa,needs renovation,0,1,0,1,4,rent
9.628331,41.772256,Dire Dawa Railway Station,1,261.0,4,3,Villa,good,0,0,0,0,1,rent
9.627503,41.772418,Dire Dawa Railway Station,1,329.0,5,2,Villa,good,1,0,0,0,3,rent
9.591659,41.860314,Sabian,1,375.0,2,3,Apartment,good,0,1,0,0,3,rent
9.590882,41.866736,Megala,1,614.0,5,2,House,good,1,0,0,0,1,rent
9.591527,41.86597,Megala,1,950.0,6,5,Villa,good,1,0,0,0,5,rent
9.627802,41.773539,Dire Dawa Railway Station,1,208.0,4,2,Apartment,good,1,0,0,0,1,rent
9.600195,41.869745,Ashewa Downtown Market Dire Dawa,1,788.0,6,3,Villa,good,0,0,1,0,2,rent
9.615138,41.725352,Dire Dawa Industrial Park,1,260.0,7,3,House,good,1,1,1,1,4,rent
9.587464,41.855365,Gende Kore Market,1,611.0,6,2,Villa,needs renovation,0,0,0,1,2,rent
9.617382,41.780374,Melka Jebdu,1,288.0,4,2,Villa,good,0,1,0,0,1,rent
9.58362,41.866113,Dechatu River,1,722.0,6,2,House,good,0,0,1,0,3,rent
9.583565,41.867393,Dechatu River,1,508.0,4,3,Apartment,new,0,1,0,0,1,rent
9.591709,41.860729,Kezira,1,533.0,3,4,Villa,good,0,0,1,1,2,rent
9.592881,41.859829,Kezira,1,356.0,3,5,House,needs renovation,0,0,0,0,1,rent
9.584905,41.867874,Dechatu River,1,528.0,5,2,Villa,needs renovation,1,0,1,1,1,rent
9.599281,41.870577,Ashewa Downtown Market Dire Dawa,1,468.0,5,5,House,needs renovation,1,0,1,0,1,rent
9.616907,41.781514,Melka Jebdu,1,328.0,3,4,Villa,new,0,1,1,1,5,rent
9.585326,41.865698,Kefira Market,1,264.0,2,2,Apartment,needs renovation,0,0,1,1,1,rent
9.614932,41.724684,Dire Dawa Industrial Park,1,157.0,4,1,Apartment,new,0,0,1,1,1,rent
9.583961,41.864739,Kefira Market,1,578.0,4,2,Villa,good,1,1,0,1,1,rent
9.595478,41.878994,Legehare,1,279.0,1,2,Apartment,new,0,1,1,1,1,rent
9.614043,41.723915,Dire Dawa Industrial Park,1,282.0,7,4,Villa,good,0,1,1,0,3,rent
9.583908,41.866983,Dechatu River,1,694.0,7,5,Villa,needs renovation,1,0,1,0,2,rent
9.592468,41.860773,Sabian,1,795.0,5,4,House,new,0,1,0,1,5,rent
9.615319,41.724264,Dire Dawa Industrial Park,1,186.0,3,5,Villa,new,0,0,1,1,3,rent
9.617851,41.780487,Melka Jebdu,1,296.0,6,5,Villa,needs renovation,1,0,0,0,1,rent
9.591895,41.860251,Kezira,1,547.0,4,3,Apartment,new,1,0,0,0,2,rent
9.584544,41.867421,Dechatu River,1,611.0,5,4,House,good,1,1,1,0,2,rent
9.583594,41.86702,Dechatu River,1,924.0,7,5,House,new,1,0,1,0,4,rent
9.604148,41.859281,Addis Ketema,1,381.0,2,1,Apartment,good,1,0,0,0,5,rent
9.61566,41.724254,Dire Dawa Industrial Park,1,151.0,4,4,Villa,needs renovation,0,0,1,0,2,rent
9.595559,41.879211,Legehare,1,623.0,4,5,House,new,0,1,1,1,4,rent
9.583478,41.866125,Dechatu River,1,798.0,7,4,House,new,1,1,1,0,1,rent
9.628743,41.772785,Dire Dawa Railway Station,1,288.0,5,2,House,new,0,0,0,0,1,rent
9.618309,41.7807,Melka Jebdu,1,289.0,3,2,House,new,1,1,1,0,5,rent
9.614043,41.723915,Dire Dawa Industrial Park,1,282.0,7,4,Villa,good,0,1,1,0,3,rent
9.599488,41.870573,Ashewa Downtown Market Dire Dawa,1,462.0,3,4,House,good,0,1,1,1,2,rent
9.617003,41.779999,Melka Jebdu,1,418.0,7,5,House,good,0,0,1,0,4,rent
9.587934,41.855724,Gende Kore Market,1,644.0,3,4,Villa,new,1,1,1,0,5,rent
9.595741,41.877977,Legehare,1,602.0,6,4,Villa,needs renovation,1,0,0,0,2,rent
9.590612,41.865385,Megala,1,517.0,5,2,House,needs renovation,0,1,1,1,2,rent
9.599021,41.870864,Ashewa Downtown Market Dire Dawa,1,886.0,5,4,Villa,new,1,0,1,1,5,rent
9.583846,41.867606,Dechatu River,1,668.0,4,5,Villa,new,1,1,1,1,2,rent
9.590336,41.866397,Megala,1,537.0,4,2,Apartment,new,1,1,0,0,1,rent
9.590189,41.865461,Megala,1,223.0,1,2,Apartment,needs renovation,1,0,0,1,1,rent
9.618178,41.781678,Melka Jebdu,1,428.0,6,2,Villa,good,1,1,1,0,4,rent
9.627392,41.773021,Dire Dawa Railway Station,1,217.0,3,5,House,good,1,0,1,0,3,rent
9.60002,41.869918,Ashewa Downtown Market Dire Dawa,1,805.0,7,3,Villa,needs renovation,1,0,1,1,5,rent
9.591203,41.86025,Kezira,1,490.0,3,3,Apartment,good,0,1,1,0,5,rent
9.628129,41.772731,Dire Dawa Railway Station,1,253.0,4,2,Apartment,new,0,0,0,1,3,rent
9.583908,41.866983,Dechatu River,1,694.0,7,5,Villa,needs renovation,1,0,1,0,2,rent
9.584905,41.867874,Dechatu River,1,528.0,5,2,Villa,needs renovation,1,0,1,1,1,rent
9.590079,41.866733,Megala,1,565.0,4,4,House,good,0,1,0,1,2,rent
9.584979,41.864873,Kefira Market,1,292.0,2,2,Apartment,needs renovation,0,1,1,1,3,rent
9.584194,41.865263,Kefira Market,1,264.0,2,2,Apartment,needs renovation,0,0,1,0,1,rent
9.627363,41.772841,Dire Dawa Railway Station,1,100.0,1,1,Apartment,needs renovation,0,1,0,0,2,rent
9.599781,41.871081,Ashewa Downtown Market Dire Dawa,1,247.0,1,1,Apartment,needs renovation,1,0,0,1,4,rent
9.591409,41.866446,Megala,1,622.0,4,3,House,new,1,1,1,1,2,rent
9.603897,41.859341,Addis Ketema,1,688.0,6,2,House,good,0,0,1,1,3,rent
9.596352,41.879463,Legehare,1,444.0,4,3,Apartment,good,0,1,0,1,1,rent
9.592205,41.860058,Sabian,1,747.0,7,4,House,good,1,0,1,0,1,rent
9.615616,41.724258,Dire Dawa Industrial Park,1,209.0,4,3,House,new,1,1,1,1,5,rent
9.598776,41.870258,Ashewa Downtown Market Dire Dawa,1,919.0,7,4,Villa,good,1,1,0,0,3,rent
9.60556,41.859437,Addis Ketema,1,306.0,1,3,Apartment,new,0,0,0,1,3,rent
9.585689,41.865126,Kefira Market,1,436.0,3,2,House,good,1,1,0,0,1,rent
9.592468,41.860773,Sabian,1,795.0,5,4,House,new,0,1,0,1,5,rent
9.595568,41.879708,Legehare,1,647.0,7,2,House,needs renovation,0,0,0,0,4,rent
9.616907,41.781514,Melka Jebdu,1,328.0,3,4,Villa,new,0,1,1,1,5,rent
9.591739,41.86037,Sabian,1,1017.0,6,4,Villa,new,0,0,0,0,5,rent
9.598615,41.87088,Ashewa Downtown Market Dire Dawa,1,483.0,3,5,Villa,needs renovation,0,1,0,1,5,rent
9.618019,41.781932,Melka Jebdu,1,333.0,4,2,Villa,new,0,0,1,1,2,rent
9.584292,41.865957,Dechatu River,1,492.0,4,3,House,needs renovation,0,1,0,0,5,rent
9.59843,41.870032,Ashewa Downtown Market Dire Dawa,1,886.0,5,4,Villa,new,0,1,1,0,5,rent
9.596767,41.879006,Legehare,1,441.0,3,2,Apartment,good,0,1,1,1,4,rent
9.613768,41.72377,Dire Dawa Industrial Park,1,190.0,4,3,Apartment,new,0,0,1,1,5,rent
9.605859,41.858063,Addis Ketema,1,291.0,1,1,Apartment,new,0,1,0,1,2,rent
9.584905,41.867874,Dechatu River,1,528.0,5,2,Villa,needs renovation,1,0,1,1,1,rent
9.584127,41.867814,Dechatu River,1,396.0,3,2,Apartment,good,0,1,0,0,1,rent
9.590106,41.866094,Megala,1,418.0,3,1,Apartment,good,0,0,0,1,1,rent
9.588695,41.856344,Gende Kore Market,1,549.0,4,5,House,good,0,1,1,1,3,rent
9.590351,41.86512,Megala,1,444.0,2,1,Apartment,new,0,0,1,0,4,rent
9.587035,41.85495,Gende Kore Market,1,722.0,5,2,House,new,0,0,0,1,4,rent
9.614123,41.725361,Dire Dawa Industrial Park,1,142.0,3,1,Apartment,new,0,1,0,1,2,rent
9.584763,41.865927,Dechatu River,1,486.0,4,3,Villa,needs renovation,1,1,0,1,2,rent
9.585601,41.866271,Kefira Market,1,841.0,7,5,House,new,1,0,0,0,2,rent
9.618232,41.781775,Melka Jebdu,1,138.0,1,1,Apartment,good,0,1,1,1,2,rent
9.583476,41.866074,Dechatu River,1,233.0,1,3,Apartment,needs renovation,1,1,1,0,3,rent
9.583846,41.866557,Dechatu River,1,385.0,3,3,House,needs renovation,1,1,1,0,3,rent
9.628567,41.773387,Dire Dawa Railway Station,1,411.0,7,4,Villa,good,1,1,0,1,3,rent
9.617531,41.780131,Melka Jebdu,1,398.0,5,5,Villa,good,1,1,1,1,5,rent
9.603912,41.857594,Addis Ketema,1,838.0,5,5,Villa,new,1,0,1,1,5,rent
9.592486,41.860444,Sabian,1,528.0,5,2,House,needs renovation,0,0,1,1,3,rent
9.614878,41.72403,Dire Dawa Industrial Park,1,123.0,3,2,Apartment,good,1,1,1,1,1,rent
9.590106,41.866094,Megala,1,418.0,3,1,Apartment,good,0,0,0,1,1,rent
9.5993,41.870129,Ashewa Downtown Market Dire Dawa,1,805.0,7,2,Villa,needs renovation,0,0,1,0,5,rent
9.591895,41.860251,Kezira,1,547.0,4,3,Apartment,new,1,0,0,0,2,rent
9.592333,41.860519,Sabian,1,865.0,5,2,Villa,new,0,0,0,0,4,rent
9.584203,41.865504,Kefira Market,1,720.0,6,3,Villa,needs renovation,1,1,0,0,5,rent
9.604476,41.859471,Addis Ketema,1,901.0,6,4,Villa,new,0,0,0,1,4,rent
9.627297,41.772474,Dire Dawa Railway Station,1,349.0,5,5,House,new,0,0,0,1,5,rent
9.590882,41.866736,Megala,1,614.0,5,2,House,good,1,0,0,0,1,rent
9.59179,41.859295,Kezira,1,356.0,3,5,House,needs renovation,1,1,0,1,1,rent
9.604878,41.857761,Addis Ketema,1,364.0,2,1,Apartment,new,1,0,1,0,2,rent
9.604904,41.858996,Addis Ketema,1,673.0,5,3,House,new,1,1,0,0,3,rent
9.627774,41.772152,Dire Dawa Railway Station,1,157.0,2,1,Apartment,good,1,0,0,1,2,rent
9.628955,41.772072,Dire Dawa Railway Station,1,228.0,3,2,Apartment,new,0,0,0,0,4,rent
9.627392,41.773021,Dire Dawa Railway Station,1,217.0,3,5,House,good,1,0,1,0,3,rent
9.592395,41.859998,Sabian,1,625.0,4,4,Villa,good,0,0,1,0,2,rent
9.585465,41.864969,Kefira Market,1,409.0,4,2,Apartment,needs renovation,0,1,1,1,3,rent
9.614185,41.725063,Dire Dawa Industrial Park,1,279.0,6,5,Villa,good,0,0,0,0,5,rent
9.592792,41.860562,Kezira,1,492.0,3,3,Apartment,new,1,0,0,1,3,rent
9.604904,41.858996,Addis Ketema,1,673.0,5,3,House,new,1,1,0,0,3,rent
9.61566,41.724254,Dire Dawa Industrial Park,1,151.0,4,4,Villa,needs renovation,0,0,1,0,2,rent
9.613865,41.725144,Dire Dawa Industrial Park,1,204.0,3,4,Villa,new,0,0,0,0,5,rent
9.60572,41.859036,Addis Ketema,1,685.0,6,5,House,new,1,0,0,0,1,rent
9.596352,41.879463,Legehare,1,444.0,4,3,Apartment,good,0,1,0,1,1,rent
9.604904,41.858996,Addis Ketema,1,673.0,5,3,House,new,1,1,0,0,3,rent
9.58437,41.866243,Kefira Market,1,436.0,3,2,Apartment,new,1,0,1,0,1,rent
9.599957,41.869773,Ashewa Downtown Market Dire Dawa,1,258.0,1,2,Apartment,needs renovation,1,0,0,1,5,rent
9.584844,41.865025,Kefira Market,1,578.0,6,4,House,needs renovation,1,1,0,1,3,rent
9.591572,41.860617,Kezira,1,722.0,5,2,House,new,0,1,1,1,3,rent
9.588695,41.856215,Gende Kore Market,1,258.0,2,2,Apartment,needs renovation,1,1,1,1,1,rent
9.590106,41.866094,Megala,1,418.0,3,1,Apartment,good,0,0,0,1,1,rent
9.588695,41.856344,Gende Kore Market,1,549.0,4,5,House,good,0,1,1,1,3,rent
9.585376,41.866024,Kefira Market,1,545.0,3,4,Villa,new,0,1,0,0,1,rent
9.592314,41.86048,Kezira,1,839.0,6,3,Villa,good,1,1,0,1,3,rent
9.61507,41.724776,Dire Dawa Industrial Park,1,127.0,4,2,Apartment,needs renovation,1,1,1,0,3,rent
9.591207,41.865583,Megala,1,640.0,6,4,House,needs renovation,1,0,1,0,4,rent
9.591895,41.860251,Kezira,1,547.0,4,3,Apartment,new,1,0,0,0,2,rent
9.592422,41.860053,Kezira,1,1011.0,6,2,Villa,new,0,1,1,0,5,rent
9.604476,41.859471,Addis Ketema,1,901.0,6,4,Villa,new,0,0,0,1,4,rent
9.583846,41.866557,Dechatu River,1,385.0,3,3,House,needs renovation,1,1,1,0,3,rent
9.598411,41.870066,Ashewa Downtown Market Dire Dawa,1,620.0,4,2,House,good,1,0,0,1,5,rent
9.591749,41.866568,Megala,1,507.0,3,1,Apartment,good,0,1,1,1,5,rent
9.591784,41.859656,Kezira,1,966.0,6,3,Villa,new,1,1,0,1,4,rent
9.618024,41.781656,Melka Jebdu,1,289.0,7,3,House,needs renovation,0,0,1,0,1,rent
9.617562,41.780342,Melka Jebdu,1,131.0,1,1,Apartment,good,1,1,0,0,1,rent
9.59627,41.878119,Legehare,1,334.0,2,2,Apartment,good,0,0,0,1,2,rent
